DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1994-11-16,-0.01,-0.25,-0.85,-0.97,-1.05,-0.33,0.05,-0.37,-1.13,-1.27,-1.34,-1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.34,0
1994-11-23,0.02,-0.28,-0.89,-1.11,-1.15,-0.34,0.04,-0.44,-1.15,-1.56,-1.52,-1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1.56,2.86,0
1994-12-01,-0.99,-0.32,-0.87,-1.09,-1.13,-0.36,-0.98,-0.48,-1.07,-1.48,-1.49,-1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,3.04,4.35,0
1994-12-09,-1.1,-0.37,-0.85,-1.1,-1.17,-0.4,-1.28,-0.56,-1.06,-1.52,-1.54,-1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4.56,5.89,0
1994-12-16,-1.1,-0.47,-0.91,-1.1,-1.21,-0.43,-1.22,-0.68,-1.13,-1.56,-1.6,-1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6.12,7.49,0
1994-12-23,-0.84,-0.9,-0.97,-1.05,-1.24,-0.4,-0.75,-1.07,-1.22,-1.5,-1.71,-1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,7.62,9.2,0
1995-01-01,-1.01,-1.08,-1,-1.01,-1.41,-0.44,-0.92,-1.18,-1.28,-1.46,-2.08,-1.23,0,0,0,0,1,0,0,0,0,0,1.41,0,0,0,0,6,7,0,0,0,0,9.08,11.28,0
1995-01-09,-1.03,-1.26,-1.07,-1,-1.45,-0.45,-0.86,-1.29,-1.36,-1.42,-2.15,-1.23,0,0,0,0,2,0,0,0,0,0,2.86,0,0,1,1,7,8,0,0,1.29,1.36,10.5,13.43,0
1995-01-16,-0.8,-1.16,-1.06,-1.02,-1.4,-0.42,-0.53,-1.1,-1.31,-1.38,-2,-1.16,0,0,0,0,3,0,0,0,0,0,4.26,0,0,0,2,8,9,0,0,0,2.67,11.88,15.43,0
1995-01-23,-1.3,-1.06,-1.14,-1.1,-1.41,-0.41,-1.09,-0.97,-1.37,-1.52,-1.96,-1.15,1,0,0,0,4,0,1.3,0,0,0,5.67,0,0,0,3,9,10,0,0,0,4.04,13.4,17.39,0
1995-02-01,-1.26,-1.51,-1.24,-1.09,-1.46,-0.38,-1.18,-1.61,-1.5,-1.55,-2.02,-1.17,0,1,0,0,5,0,0,1.51,0,0,7.13,0,0,1,4,10,11,0,0,1.61,5.54,14.95,19.41,0
1995-02-09,0.06,-1.19,-1.05,-1.14,-1.32,-0.37,-0.02,-1.18,-1.23,-1.57,-1.73,-1.13,0,0,0,0,6,0,0,0,0,0,8.45,0,0,0,0,11,12,0,0,0,0,16.52,21.14,0
1995-02-16,-0.34,-1.21,-1.09,-1.5,-1.37,-0.36,-0.33,-1.23,-1.33,-1.9,-1.82,-1.11,0,0,0,1,7,0,0,0,0,1.5,9.82,0,0,0,1,12,13,0,0,0,1.33,18.42,22.96,0
1995-02-23,-0.41,-1.23,-1.12,-1.52,-1.53,-0.35,-0.32,-1.25,-1.39,-1.87,-2.14,-1.1,0,0,0,2,8,0,0,0,0,3.02,11.35,0,0,0,2,13,14,0,0,0,2.72,20.29,25.1,0
1995-03-01,-0.28,-1.27,-1.17,-1.51,-1.58,-0.34,-0.16,-1.33,-1.43,-1.81,-2.14,-1.07,0,0,0,3,9,0,0,0,0,4.53,12.93,0,0,1,3,14,15,0,0,1.33,4.15,22.1,27.24,0
1995-03-09,-1.03,-1.18,-1.21,-1.45,-1.56,-0.55,-0.98,-1.19,-1.46,-1.74,-2.08,-1.26,0,0,0,4,10,0,0,0,0,5.98,14.49,0,0,0,4,15,16,0,0,0,5.61,23.84,29.32,0
1995-03-16,-1.15,-1.26,-1.33,-1.54,-1.63,-0.56,-1.1,-1.21,-1.53,-1.8,-2.16,-1.28,0,0,1,5,11,0,0,0,1.33,7.52,16.12,0,0,0,5,16,17,0,0,0,7.14,25.64,31.48,0
1995-03-23,-1.4,-1.53,-1.61,-1.58,-1.63,-0.6,-1.4,-1.6,-1.86,-1.86,-2.12,-1.29,1,1,2,6,12,0,1.4,1.53,2.94,9.1,17.75,0,1,1,6,17,18,1,1.4,1.6,9,27.5,33.6,1.29
1995-04-01,-1.81,-1.79,-1.82,-1.71,-1.77,-0.64,-2.27,-1.94,-2.06,-2.03,-2.24,-1.33,2,2,3,7,13,0,3.21,3.32,4.76,10.81,19.52,0,2,2,7,18,19,2,3.67,3.54,11.06,29.53,35.84,2.62
1995-04-09,-1.83,-1.85,-1.9,-1.75,-1.81,-0.71,-2.97,-1.97,-2.09,-2.1,-2.23,-1.33,3,3,4,8,14,0,5.04,5.17,6.66,12.56,21.33,0,3,3,8,19,20,3,6.64,5.51,13.15,31.63,38.07,3.95
1995-04-16,-1.95,-1.9,-1.99,-1.88,-1.91,-0.77,-3.71,-2.4,-2.19,-2.32,-2.4,-1.39,4,4,5,9,15,0,6.99,7.07,8.65,14.44,23.24,0,4,4,9,20,21,4,10.35,7.91,15.34,33.95,40.47,5.34
1995-04-23,-1.51,-1.74,-1.86,-1.92,-1.99,-0.94,-1.85,-1.98,-1.99,-2.36,-2.52,-1.55,5,5,6,10,16,0,8.5,8.81,10.51,16.36,25.23,0,5,5,10,21,22,5,12.2,9.89,17.33,36.31,42.99,6.89
1995-05-01,-1.05,-1.59,-2.01,-1.88,-2,-0.96,-1.03,-1.65,-2.44,-2.35,-2.5,-1.55,0,6,7,11,17,0,0,10.4,12.52,18.24,27.23,0,0,6,11,22,23,6,0,11.54,19.77,38.66,45.49,8.44
1995-05-09,-0.64,-1.86,-2.03,-1.83,-2.12,-1.07,-0.76,-2.45,-2.56,-2.4,-2.8,-1.63,0,7,8,12,18,0,0,12.26,14.55,20.07,29.35,0,0,7,12,23,24,7,0,13.99,22.33,41.06,48.29,10.07
1995-05-16,-0.49,-1.96,-2.02,-1.81,-2.22,-1.19,-0.49,-2.55,-2.7,-2.46,-3.02,-1.69,0,8,9,13,19,0,0,14.22,16.57,21.88,31.57,0,0,8,13,24,25,8,0,16.54,25.03,43.52,51.31,11.76
1995-05-23,-1.22,-2.03,-1.99,-1.91,-2.03,-1.55,-1.35,-2.71,-2.73,-2.58,-2.97,-2.05,0,9,10,14,20,1,0,16.25,18.56,23.79,33.6,1.55,1,9,14,25,26,9,1.35,19.25,27.76,46.1,54.28,13.81
1995-06-01,-1.08,-1.86,-1.94,-1.84,-1.91,-1.77,-1.19,-2.35,-2.7,-2.5,-2.77,-2.34,0,10,11,15,21,2,0,18.11,20.5,25.63,35.51,3.32,0,10,15,26,27,10,0,21.6,30.46,48.6,57.05,16.15
1995-06-09,-0.98,-1.69,-1.89,-1.86,-1.92,-1.81,-0.99,-2.38,-2.61,-2.49,-2.7,-2.36,0,11,12,16,22,3,0,19.8,22.39,27.49,37.43,5.13,0,11,16,27,28,11,0,23.98,33.07,51.09,59.75,18.51
1995-06-16,-0.76,-1.63,-1.87,-1.86,-1.91,-1.82,-0.79,-2.29,-2.61,-2.48,-2.67,-2.37,0,12,13,17,23,4,0,21.43,24.26,29.35,39.34,6.95,0,12,17,28,29,12,0,26.27,35.68,53.57,62.42,20.88
1995-06-23,0.3,-1.26,-1.76,-1.86,-1.81,-1.76,0.04,-1.74,-2.64,-2.61,-2.53,-2.28,0,0,14,18,24,5,0,0,26.02,31.21,41.15,8.71,0,13,18,29,30,13,0,28.01,38.32,56.18,64.95,23.16
1995-07-01,0.56,-0.95,-1.69,-1.88,-1.76,-1.74,0.14,-1.42,-2.54,-2.61,-2.53,-2.27,0,0,15,19,25,6,0,0,27.71,33.09,42.91,10.45,0,14,19,30,31,14,0,29.43,40.86,58.79,67.48,25.43
1995-07-09,0.89,-0.65,-1.58,-1.84,-1.72,-1.75,0.3,-1.16,-2.47,-2.54,-2.54,-2.28,0,0,16,20,26,7,0,0,29.29,34.93,44.63,12.2,0,0,20,31,32,15,0,0,43.33,61.33,70.02,27.71
1995-07-16,1.05,-0.47,-1.58,-1.8,-1.73,-1.76,0.41,-0.95,-2.52,-2.45,-2.58,-2.29,0,0,17,21,27,8,0,0,30.87,36.73,46.36,13.96,0,0,21,32,33,16,0,0,45.85,63.78,72.6,30
1995-07-23,0.14,-0.67,-1.58,-1.75,-1.78,-1.78,-0.47,-1.16,-2.39,-2.3,-2.62,-2.31,0,0,18,22,28,9,0,0,32.45,38.48,48.14,15.74,0,0,22,33,34,17,0,0,48.24,66.08,75.22,32.31
1995-08-01,-0.31,-0.61,-1.49,-1.83,-1.77,-1.81,-1.63,-1.22,-2.15,-2.72,-2.63,-2.36,0,0,19,23,29,10,0,0,33.94,40.31,49.91,17.55,1,0,23,34,35,18,1.63,0,50.39,68.8,77.85,34.67
1995-08-09,0.57,-0.22,-1.53,-1.74,-1.68,-1.75,1.06,-0.51,-2.32,-2.53,-2.45,-2.27,0,0,20,24,30,11,0,0,35.47,42.05,51.59,19.3,0,0,24,35,36,19,0,0,52.71,71.33,80.3,36.94
1995-08-16,0.9,0.06,-1.44,-1.69,-1.64,-1.71,1.14,-0.27,-2.23,-2.53,-2.43,-2.25,0,0,21,25,31,12,0,0,36.91,43.74,53.23,21.01,0,0,25,36,37,20,0,0,54.94,73.86,82.73,39.19
1995-08-23,0.92,0.46,-1.35,-1.64,-1.65,-1.73,0.65,-0.07,-2.15,-2.53,-2.51,-2.29,0,0,22,26,32,13,0,0,38.26,45.38,54.88,22.74,0,0,26,37,38,21,0,0,57.09,76.39,85.24,41.48
1995-09-01,0.69,0.47,-1.29,-1.64,-1.65,-1.71,0.5,-0.08,-2.08,-2.59,-2.48,-2.29,0,0,23,27,33,14,0,0,39.55,47.02,56.53,24.45,0,0,27,38,39,22,0,0,59.17,78.98,87.72,43.77
1995-09-09,-0.17,0.53,-1.27,-1.61,-1.67,-1.75,-0.72,-0.1,-2.14,-2.54,-2.5,-2.31,0,0,0,28,34,15,0,0,0,48.63,58.2,26.2,0,0,28,39,40,23,0,0,61.31,81.52,90.22,46.08
1995-09-16,-0.12,0.62,-1.2,-1.58,-1.68,-1.72,-0.66,-0.03,-2.17,-2.5,-2.49,-2.32,0,0,0,29,35,16,0,0,0,50.21,59.88,27.92,0,0,29,40,41,24,0,0,63.48,84.02,92.71,48.4
1995-09-23,-0.49,0.02,-1.18,-1.72,-1.89,-1.81,-1.1,-0.75,-2.27,-3.07,-2.93,-2.46,0,0,0,30,36,17,0,0,0,51.93,61.77,29.73,0,0,30,41,42,25,0,0,65.75,87.09,95.64,50.86
1995-10-01,-0.63,-0.34,-1.08,-1.68,-1.94,-1.86,-1.14,-0.92,-2.11,-2.93,-2.94,-2.6,0,0,0,31,37,18,0,0,0,53.61,63.71,31.59,0,0,31,42,43,26,0,0,67.86,90.02,98.58,53.46
1995-10-09,-0.74,-0.62,-1,-1.64,-1.93,-1.97,-1.13,-1.09,-2.08,-2.81,-2.88,-2.93,0,0,0,32,38,19,0,0,0,55.25,65.64,33.56,0,0,32,43,44,27,0,0,69.94,92.83,101.46,56.39
1995-10-16,-1.28,-0.94,-1.05,-1.73,-1.98,-2.11,-2.04,-1.46,-2.18,-3.15,-2.94,-3.14,0,0,0,33,39,20,0,0,0,56.98,67.62,35.67,1,1,33,44,45,28,2.04,1.46,72.12,95.98,104.4,59.53
1995-10-23,-1.37,-1.02,-1.31,-1.77,-1.92,-2.28,-1.7,-1.55,-2.42,-3.09,-2.89,-3.67,1,0,1,34,40,21,1.37,0,1.31,58.75,69.54,37.95,2,2,34,45,46,29,3.74,3.01,74.54,99.07,107.29,63.2
1995-11-01,-1.47,-1.28,-1.46,-1.79,-1.99,-2.42,-2.14,-1.97,-2.72,-3.34,-3.31,-3.75,2,0,2,35,41,22,2.84,0,2.77,60.54,71.53,40.37,3,3,35,46,47,30,5.88,4.98,77.26,102.41,110.6,66.95
1995-11-09,-0.8,-1.13,-1.09,-1.78,-1.87,-2.34,-0.59,-1.53,-1.86,-3.21,-2.91,-3.52,0,0,0,36,42,23,0,0,0,62.32,73.4,42.71,0,4,36,47,48,31,0,6.51,79.12,105.62,113.51,70.47
1995-11-16,-0.47,-1.17,-0.96,-1.71,-1.86,-2.28,-0.21,-1.5,-1.57,-3.15,-2.97,-3.45,0,0,0,37,43,24,0,0,0,64.03,75.26,44.99,0,5,37,48,49,32,0,8.01,80.69,108.77,116.48,73.92
1995-11-23,0.2,-1.03,-0.71,-1.61,-1.78,-2.31,0.27,-1.13,-1.25,-2.64,-2.77,-3.53,0,0,0,38,44,25,0,0,0,65.64,77.04,47.3,0,0,0,49,50,33,0,0,0,111.41,119.25,77.45
1995-12-01,0.73,-1,-0.67,-1.56,-1.76,-2.3,0.66,-1.06,-1.15,-2.44,-2.71,-3.46,0,0,0,39,45,26,0,0,0,67.2,78.8,49.6,0,0,0,50,51,34,0,0,0,113.85,121.96,80.91
1995-12-09,0.38,-0.88,-0.54,-1.5,-1.68,-2.24,0.4,-0.83,-0.9,-2.25,-2.49,-3.4,0,0,0,40,46,27,0,0,0,68.7,80.48,51.84,0,0,0,51,52,35,0,0,0,116.1,124.45,84.31
1995-12-16,0.52,-0.86,-0.39,-1.43,-1.7,-2.17,0.5,-0.72,-0.72,-2.02,-2.41,-3.23,0,0,0,41,47,28,0,0,0,70.13,82.18,54.01,0,0,0,52,53,36,0,0,0,118.12,126.86,87.54
1995-12-23,1.04,-0.12,-0.13,-1.03,-1.57,-2.09,0.96,0.07,-0.24,-1.19,-2.04,-2.91,0,0,0,0,48,29,0,0,0,0,83.75,56.1,0,0,0,0,54,37,0,0,0,0,128.9,90.45
1996-01-01,1.51,0.66,0.31,-0.46,-1.21,-1.94,1.43,0.75,0.33,-0.4,-1.28,-2.59,0,0,0,0,0,30,0,0,0,0,0,58.04,0,0,0,0,0,38,0,0,0,0,0,93.04
1996-01-09,1.44,0.83,0.3,-0.23,-1.12,-1.93,1.35,0.87,0.35,-0.24,-1.12,-2.55,0,0,0,0,0,31,0,0,0,0,0,59.97,0,0,0,0,0,39,0,0,0,0,0,95.59
1996-01-16,1.59,1.14,0.47,0.07,-0.96,-1.78,1.51,1.13,0.53,0.08,-0.88,-2.28,0,0,0,0,0,32,0,0,0,0,0,61.75,0,0,0,0,0,40,0,0,0,0,0,97.87
1996-01-23,1.88,1.44,0.86,0.41,-0.6,-1.58,1.86,1.4,0.84,0.45,-0.42,-1.87,0,0,0,0,0,33,0,0,0,0,0,63.33,0,0,0,0,0,41,0,0,0,0,0,99.74
1996-02-01,1.51,1.52,0.84,0.42,-0.53,-1.64,1.41,1.46,0.83,0.46,-0.32,-1.9,0,0,0,0,0,34,0,0,0,0,0,64.97,0,0,0,0,0,42,0,0,0,0,0,101.64
1996-02-09,1.36,1.34,0.62,0.38,-0.68,-1.63,1.26,1.28,0.64,0.41,-0.51,-1.9,0,0,0,0,0,35,0,0,0,0,0,66.6,0,0,0,0,0,43,0,0,0,0,0,103.54
1996-02-16,0.56,1.31,0.42,0.39,-0.74,-1.68,0.6,1.26,0.52,0.37,-0.54,-1.92,0,0,0,0,0,36,0,0,0,0,0,68.28,0,0,0,0,0,44,0,0,0,0,0,105.46
1996-02-23,-0.91,1.26,0.39,0.52,-0.7,-1.75,-0.75,1.22,0.51,0.44,-0.49,-2.03,0,0,0,0,0,37,0,0,0,0,0,70.03,0,0,0,0,0,45,0,0,0,0,0,107.49
1996-03-01,-0.99,1.21,0.35,0.45,-0.69,-1.74,-1.04,1.19,0.45,0.37,-0.49,-1.99,0,0,0,0,0,38,0,0,0,0,0,71.77,0,0,0,0,0,46,0,0,0,0,0,109.48
1996-03-09,-0.47,1.15,0.37,0.49,-0.65,-1.67,-0.52,1.11,0.46,0.38,-0.48,-1.9,0,0,0,0,0,39,0,0,0,0,0,73.44,0,0,0,0,0,47,0,0,0,0,0,111.38
1996-03-16,-0.24,1.12,0.33,0.5,-0.62,-1.68,-0.44,1.08,0.44,0.35,-0.48,-1.93,0,0,0,0,0,40,0,0,0,0,0,75.12,0,0,0,0,0,48,0,0,0,0,0,113.31
1996-03-23,0.02,0.96,0.51,0.4,-0.44,-1.56,-0.08,0.95,0.63,0.38,-0.3,-1.75,0,0,0,0,0,41,0,0,0,0,0,76.68,0,0,0,0,0,49,0,0,0,0,0,115.06
1996-04-01,0.02,0.35,0.59,0.35,-0.29,-1.54,-0.07,0.32,0.65,0.34,-0.24,-1.73,0,0,0,0,0,42,0,0,0,0,0,78.22,0,0,0,0,0,50,0,0,0,0,0,116.79
1996-04-09,-0.41,0.08,0.55,0.16,-0.26,-1.54,-0.3,0.11,0.63,0.25,-0.23,-1.69,0,0,0,0,0,43,0,0,0,0,0,79.76,0,0,0,0,0,51,0,0,0,0,0,118.48
1996-04-16,-0.54,-0.38,0.64,0.12,-0.21,-1.61,-0.35,-0.33,0.7,0.21,-0.19,-1.78,0,0,0,0,0,44,0,0,0,0,0,81.37,0,0,0,0,0,52,0,0,0,0,0,120.26
1996-04-23,-1.01,-1.11,0.66,0.09,-0.33,-1.7,-1.26,-1.34,0.7,0.14,-0.27,-1.9,0,0,0,0,0,45,0,0,0,0,0,83.07,0,1,0,0,0,53,0,1.34,0,0,0,122.16
1996-05-01,-0.25,-0.69,1,0.26,-0.08,-1.52,-0.29,-0.92,0.96,0.26,-0.12,-1.75,0,0,0,0,0,46,0,0,0,0,0,84.59,0,0,0,0,0,54,0,0,0,0,0,123.91
1996-05-09,0.81,-0.15,1.01,0.3,0.19,-1.51,0.62,-0.4,0.93,0.29,0.08,-1.77,0,0,0,0,0,47,0,0,0,0,0,86.1,0,0,0,0,0,55,0,0,0,0,0,125.68
1996-05-16,1.21,0.3,1.21,0.39,0.4,-1.56,1.03,-0.03,1.08,0.37,0.24,-1.76,0,0,0,0,0,48,0,0,0,0,0,87.66,0,0,0,0,0,56,0,0,0,0,0,127.44
1996-05-23,1.1,0.09,1.01,0.27,0.35,-1.57,0.99,-0.2,0.96,0.31,0.24,-1.76,0,0,0,0,0,49,0,0,0,0,0,89.23,0,0,0,0,0,57,0,0,0,0,0,129.2
1996-06-01,0.45,0.1,0.95,0.21,0.28,-1.51,0.44,-0.13,0.96,0.27,0.2,-1.71,0,0,0,0,0,50,0,0,0,0,0,90.74,0,0,0,0,0,58,0,0,0,0,0,130.91
1996-06-09,-0.37,-0.11,0.8,0.17,0.26,-1.5,-0.34,-0.22,0.85,0.25,0.18,-1.69,0,0,0,0,0,51,0,0,0,0,0,92.24,0,0,0,0,0,59,0,0,0,0,0,132.6
1996-06-16,-0.73,0.03,0.82,0.2,0.33,-1.44,-0.91,-0.04,0.88,0.3,0.23,-1.63,0,0,0,0,0,52,0,0,0,0,0,93.68,0,0,0,0,0,60,0,0,0,0,0,134.23
1996-06-23,-0.37,-0.07,0.52,0.28,0.21,-1.41,-0.68,-0.27,0.56,0.38,0.16,-1.61,0,0,0,0,0,53,0,0,0,0,0,95.09,0,0,0,0,0,61,0,0,0,0,0,135.84
1996-07-01,-0.27,-0.11,0.04,0.33,0.13,-1.39,-0.34,-0.25,-0.02,0.42,0.15,-1.62,0,0,0,0,0,54,0,0,0,0,0,96.48,0,0,0,0,0,62,0,0,0,0,0,137.46
1996-07-09,-0.03,0.08,-0.01,0.42,0.09,-1.39,-0.02,-0.04,-0.07,0.5,0.15,-1.62,0,0,0,0,0,55,0,0,0,0,0,97.87,0,0,0,0,0,63,0,0,0,0,0,139.08
1996-07-16,-0.31,0.23,-0.18,0.56,0.11,-1.38,-1.49,0.05,-0.34,0.6,0.14,-1.64,0,0,0,0,0,56,0,0,0,0,0,99.25,1,0,0,0,0,64,1.49,0,0,0,0,140.72
1996-07-23,0.33,0.52,-0.5,0.71,0.22,-1.35,-0.06,0.37,-0.88,0.71,0.19,-1.62,0,0,0,0,0,57,0,0,0,0,0,100.6,0,0,0,0,0,65,0,0,0,0,0,142.34
1996-08-01,0.96,0.23,-0.43,0.88,0.24,-1.32,0.35,0.03,-0.85,0.86,0.2,-1.61,0,0,0,0,0,58,0,0,0,0,0,101.92,0,0,0,0,0,66,0,0,0,0,0,143.95
1996-08-09,1.34,-0.06,-0.25,0.77,0.16,-1.3,0.36,-0.5,-0.71,0.72,0.1,-1.62,0,0,0,0,0,59,0,0,0,0,0,103.22,0,0,0,0,0,67,0,0,0,0,0,145.57
1996-08-16,1.47,-0.28,-0.06,0.85,0.17,-1.24,0.59,-1.14,-0.57,0.77,0.09,-1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,147.18
1996-08-23,0.71,0.01,-0.07,0.8,0.17,-1.24,-0.44,-1.04,-0.6,0.72,0.09,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,148.83
1996-09-01,0.95,0.42,0.1,0.92,0.28,-1.15,-0.02,-0.43,-0.4,0.81,0.14,-1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,150.41
1996-09-09,1.43,1.06,0.33,1.05,0.49,-1.02,0.88,0.42,-0.12,0.88,0.28,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,151.87
1996-09-16,1.32,1.11,0.5,1.13,0.56,-0.96,1,0.54,0.1,0.95,0.37,-1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,153.24
1996-09-23,1,0.93,0.32,0.83,0.59,-1.14,0.68,0.22,-0.3,0.55,0.39,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,154.84
1996-10-01,0.45,0.87,0.31,0.34,0.61,-1.15,0.33,0.12,-0.34,-0.08,0.39,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,156.44
1996-10-09,-0.06,0.84,0.51,0.32,0.68,-1.11,-0.04,0.17,-0.1,-0.08,0.47,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,157.95
1996-10-16,-0.76,0.53,0.46,0.02,0.7,-1.16,-0.95,-0.12,-0.27,-0.49,0.46,-1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,159.56
1996-10-23,-0.83,0.02,0.42,-0.48,0.65,-1.17,-0.98,-0.52,-0.36,-1.18,0.43,-1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,161.18
1996-11-01,-1.1,-0.4,-0.16,-0.69,0.6,-1.36,-1.4,-0.95,-0.98,-1.51,0.41,-1.87,0,0,0,0,0,1,0,0,0,0,0,1.36,1,0,0,1,0,78,1.4,0,0,1.51,0,163.05
1996-11-09,0.06,0.33,0.18,-0.14,0.78,-1.1,0.09,0.03,-0.38,-0.7,0.58,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,164.55
1996-11-16,-0.02,0,-0.16,-0.22,0.74,-1.1,0.14,-0.17,-0.72,-0.74,0.55,-1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,166.06
1996-11-23,0.22,-0.12,-0.1,-0.27,0.63,-1.12,0.28,-0.24,-0.71,-0.78,0.45,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,167.59
1996-12-01,0.83,-0.21,0.03,-0.14,0.67,-1.06,0.78,-0.23,-0.49,-0.6,0.5,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,169.05
1996-12-09,1,0.34,0.79,0.42,1.05,-0.7,0.93,0.38,0.41,0.12,0.86,-0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-16,1.8,0.96,1.22,1,1.4,-0.34,1.73,0.93,0.93,0.75,1.24,-0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-12-23,1.91,1.38,1.38,1.09,1.43,-0.15,1.85,1.32,1.14,0.84,1.22,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-01,2.01,1.6,1.57,1.3,1.27,0.05,1.91,1.52,1.32,1.08,1.02,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-09,1.47,1.44,1.48,1.3,1.18,0.06,1.31,1.35,1.2,1.07,0.91,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-16,1.39,1.72,1.7,1.57,1.31,0.32,1.21,1.7,1.48,1.42,1.05,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-01-23,1.43,1.71,1.64,1.63,1.06,0.4,1.22,1.65,1.4,1.49,0.77,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-01,1,1.73,1.56,1.46,1,0.43,0.77,1.63,1.32,1.27,0.68,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-09,1.02,1.45,1.46,1.23,0.99,0.27,0.77,1.31,1.23,1.03,0.67,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-16,-0.86,1.52,1.33,1.07,1.02,0.27,-1.04,1.36,1.11,0.85,0.68,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-02-23,-1.37,1.53,1.27,1.15,0.98,0.28,-2.74,1.38,1.06,0.86,0.64,0.09,1,0,0,0,0,0,1.37,0,0,0,0,0,1,0,0,0,0,0,2.74,0,0,0,0,0
1997-03-01,-1.37,1.44,1.09,1.1,0.98,0.28,-2.59,1.31,0.94,0.79,0.63,0.09,2,0,0,0,0,0,2.74,0,0,0,0,0,2,0,0,0,0,0,5.33,0,0,0,0,0
1997-03-09,-1.45,0.8,0.83,1.07,0.88,0.23,-2.26,0.78,0.78,0.78,0.59,0.07,3,0,0,0,0,0,4.19,0,0,0,0,0,3,0,0,0,0,0,7.59,0,0,0,0,0
1997-03-16,-1.58,0.12,0.67,0.97,0.87,0.25,-1.99,0.18,0.66,0.69,0.59,0.07,4,0,0,0,0,0,5.77,0,0,0,0,0,4,0,0,0,0,0,9.58,0,0,0,0,0
1997-03-23,-1.85,-0.55,0.63,0.83,0.68,0.24,-2.6,-0.31,0.69,0.63,0.43,0.07,5,0,0,0,0,0,7.62,0,0,0,0,0,5,0,0,0,0,0,12.18,0,0,0,0,0
1997-04-01,-1.9,-1.33,0.54,0.77,0.63,0.29,-3.01,-1.19,0.64,0.56,0.38,0.07,6,1,0,0,0,0,9.52,1.33,0,0,0,0,6,0,0,0,0,0,15.19,0,0,0,0,0
